zona_key;operator_key;zona_x;zona_y;mcc;mnc;rsrp_avg;pocet_merani;najcastejsia_frekvencia;zona_stred_x;zona_stred_y;longitude;latitude;rsrp_kategoria;zone_wkt
-238200.0_-1211100.0;231.0_3.0;-238200.0;-1211100.0;231.0;3.0;-109.91000000000001;3;1837500000;-238150.0;-1211050.0;21.576096628430122;48.986616089124205;RSRP_GOOD;POLYGON ((-238100 -1211100, -238100 -1211000, -238200 -1211000, -238200 -1211100, -238100 -1211100))
-238200.0_-1211100.0;231.0_6.0;-238200.0;-1211100.0;231.0;6.0;-108.83739130434783;23;816000000;-238150.0;-1211050.0;21.576096628430122;48.986616089124205;RSRP_GOOD;POLYGON ((-238100 -1211100, -238100 -1211000, -238200 -1211000, -238200 -1211100, -238100 -1211100))
-238200.0_-1211200.0;231.0_1.0;-238200.0;-1211200.0;231.0;1.0;-99.575;44;806000000;-238150.0;-1211150.0;21.57615465704427;48.985717652176525;RSRP_GOOD;POLYGON ((-238100 -1211200, -238100 -1211100, -238200 -1211100, -238200 -1211200, -238100 -1211200))
-238200.0_-1211200.0;231.0_3.0;-238200.0;-1211200.0;231.0;3.0;-111.93;4;1837500000;-238150.0;-1211150.0;21.57615465704427;48.985717652176525;RSRP_BAD;POLYGON ((-238100 -1211200, -238100 -1211100, -238200 -1211100, -238200 -1211200, -238100 -1211200))
-238200.0_-1211200.0;231.0_6.0;-238200.0;-1211200.0;231.0;6.0;-109.6774358974359;78;763000000;-238150.0;-1211150.0;21.57615465704427;48.985717652176525;RSRP_GOOD;POLYGON ((-238100 -1211200, -238100 -1211100, -238200 -1211100, -238200 -1211200, -238100 -1211200))
-238200.0_-1211300.0;231.0_1.0;-238200.0;-1211300.0;231.0;1.0;-102.08555555555556;9;2115000000;-238150.0;-1211250.0;21.576212683623417;48.984819214918666;RSRP_GOOD;POLYGON ((-238100 -1211300, -238100 -1211200, -238200 -1211200, -238200 -1211300, -238100 -1211300))
-238200.0_-1211300.0;231.0_3.0;-238200.0;-1211300.0;231.0;3.0;-116.48666666666666;3;1837500000;-238150.0;-1211250.0;21.576212683623417;48.984819214918666;RSRP_BAD;POLYGON ((-238100 -1211300, -238100 -1211200, -238200 -1211200, -238200 -1211300, -238100 -1211300))
-238200.0_-1211300.0;231.0_6.0;-238200.0;-1211300.0;231.0;6.0;-112.15789473684211;19;796000000;-238150.0;-1211250.0;21.576212683623417;48.984819214918666;RSRP_BAD;POLYGON ((-238100 -1211300, -238100 -1211200, -238200 -1211200, -238200 -1211300, -238100 -1211300))
-238300.0_-1210900.0;231.0_1.0;-238300.0;-1210900.0;231.0;1.0;-95.86571428571428;14;806000000;-238250.0;-1210850.0;21.574615402362525;48.98837476117165;RSRP_GOOD;POLYGON ((-238200 -1210900, -238200 -1210800, -238300 -1210800, -238300 -1210900, -238200 -1210900))
-238300.0_-1210900.0;231.0_3.0;-238300.0;-1210900.0;231.0;3.0;-108.13999999999999;3;1837500000;-238250.0;-1210850.0;21.574615402362525;48.98837476117165;RSRP_GOOD;POLYGON ((-238200 -1210900, -238200 -1210800, -238300 -1210800, -238300 -1210900, -238200 -1210900))
-238300.0_-1210900.0;231.0_6.0;-238300.0;-1210900.0;231.0;6.0;-110.36840000000001;25;3500000000;-238250.0;-1210850.0;21.574615402362525;48.98837476117165;RSRP_BAD;POLYGON ((-238200 -1210900, -238200 -1210800, -238300 -1210800, -238300 -1210900, -238200 -1210900))
-238300.0_-1211000.0;231.0_1.0;-238300.0;-1211000.0;231.0;1.0;-94.72340425531915;47;806000000;-238250.0;-1210950.0;21.57467345933212;48.987476325491684;RSRP_GOOD;POLYGON ((-238200 -1211000, -238200 -1210900, -238300 -1210900, -238300 -1211000, -238200 -1211000))
-238300.0_-1211000.0;231.0_3.0;-238300.0;-1211000.0;231.0;3.0;-107.476;5;1837500000;-238250.0;-1210950.0;21.57467345933212;48.987476325491684;RSRP_GOOD;POLYGON ((-238200 -1211000, -238200 -1210900, -238300 -1210900, -238300 -1211000, -238200 -1211000))
-238300.0_-1211000.0;231.0_6.0;-238300.0;-1211000.0;231.0;6.0;-106.32755813953489;86;796000000;-238250.0;-1210950.0;21.57467345933212;48.987476325491684;RSRP_GOOD;POLYGON ((-238200 -1211000, -238200 -1210900, -238300 -1210900, -238300 -1211000, -238200 -1211000))
-238300.0_-1211100.0;231.0_1.0;-238300.0;-1211100.0;231.0;1.0;-94.305;24;806000000;-238250.0;-1211050.0;21.574731514265743;48.986577889501305;RSRP_GOOD;POLYGON ((-238200 -1211100, -238200 -1211000, -238300 -1211000, -238300 -1211100, -238200 -1211100))
-238300.0_-1211100.0;231.0_3.0;-238300.0;-1211100.0;231.0;3.0;-109.77333333333333;3;1837500000;-238250.0;-1211050.0;21.574731514265743;48.986577889501305;RSRP_GOOD;POLYGON ((-238200 -1211100, -238200 -1211000, -238300 -1211000, -238300 -1211100, -238200 -1211100))
-238300.0_-1211100.0;231.0_6.0;-238300.0;-1211100.0;231.0;6.0;-103.63609756097561;41;816000000;-238250.0;-1211050.0;21.574731514265743;48.986577889501305;RSRP_GOOD;POLYGON ((-238200 -1211100, -238200 -1211000, -238300 -1211000, -238300 -1211100, -238200 -1211100))
-238400.0_-1210700.0;231.0_1.0;-238400.0;-1210700.0;231.0;1.0;-89.34272727272727;11;2115000000;-238350.0;-1210650.0;21.57313407304414;48.990133413375645;RSRP_GOOD;POLYGON ((-238300 -1210700, -238300 -1210600, -238400 -1210600, -238400 -1210700, -238300 -1210700))
-238400.0_-1210700.0;231.0_3.0;-238400.0;-1210700.0;231.0;3.0;-117.92999999999999;3;1837500000;-238350.0;-1210650.0;21.57313407304414;48.990133413375645;RSRP_BAD;POLYGON ((-238300 -1210700, -238300 -1210600, -238400 -1210600, -238400 -1210700, -238300 -1210700))
-238400.0_-1210700.0;231.0_6.0;-238400.0;-1210700.0;231.0;6.0;-104.8059090909091;22;773000000;-238350.0;-1210650.0;21.57313407304414;48.990133413375645;RSRP_GOOD;POLYGON ((-238300 -1210700, -238300 -1210600, -238400 -1210600, -238400 -1210700, -238300 -1210700))
-238400.0_-1210800.0;231.0_1.0;-238400.0;-1210800.0;231.0;1.0;-91.71720930232559;43;806000000;-238350.0;-1210750.0;21.5731921583728;48.98923497896462;RSRP_GOOD;POLYGON ((-238300 -1210800, -238300 -1210700, -238400 -1210700, -238400 -1210800, -238300 -1210800))
-238400.0_-1210800.0;231.0_3.0;-238400.0;-1210800.0;231.0;3.0;-109.63857142857141;7;1837500000;-238350.0;-1210750.0;21.5731921583728;48.98923497896462;RSRP_GOOD;POLYGON ((-238300 -1210800, -238300 -1210700, -238400 -1210700, -238400 -1210800, -238300 -1210800))
-238400.0_-1210800.0;231.0_6.0;-238400.0;-1210800.0;231.0;6.0;-107.2534693877551;98;773000000;-238350.0;-1210750.0;21.5731921583728;48.98923497896462;RSRP_GOOD;POLYGON ((-238300 -1210800, -238300 -1210700, -238400 -1210700, -238400 -1210800, -238300 -1210800))
-238400.0_-1210900.0;231.0_1.0;-238400.0;-1210900.0;231.0;1.0;-92.78545454545454;33;806000000;-238350.0;-1210850.0;21.57325024166451;48.988336544242664;RSRP_GOOD;POLYGON ((-238300 -1210900, -238300 -1210800, -238400 -1210800, -238400 -1210900, -238300 -1210900))
-238400.0_-1210900.0;231.0_3.0;-238400.0;-1210900.0;231.0;3.0;-110.04499999999999;4;1837500000;-238350.0;-1210850.0;21.57325024166451;48.988336544242664;RSRP_BAD;POLYGON ((-238300 -1210900, -238300 -1210800, -238400 -1210800, -238400 -1210900, -238300 -1210900))
-238400.0_-1210900.0;231.0_6.0;-238400.0;-1210900.0;231.0;6.0;-104.6080303030303;66;816000000;-238350.0;-1210850.0;21.57325024166451;48.988336544242664;RSRP_GOOD;POLYGON ((-238300 -1210900, -238300 -1210800, -238400 -1210800, -238400 -1210900, -238300 -1210900))
-238500.0_-1210500.0;231.0_1.0;-238500.0;-1210500.0;231.0;1.0;-97.60235294117648;17;806000000;-238450.0;-1210450.0;21.57165264046537;48.991892045733046;RSRP_GOOD;POLYGON ((-238400 -1210500, -238400 -1210400, -238500 -1210400, -238500 -1210500, -238400 -1210500))
-238500.0_-1210500.0;231.0_3.0;-238500.0;-1210500.0;231.0;3.0;-113.63;2;1837500000;-238450.0;-1210450.0;21.57165264046537;48.991892045733046;RSRP_BAD;POLYGON ((-238400 -1210500, -238400 -1210400, -238500 -1210400, -238500 -1210500, -238400 -1210500))
-238500.0_-1210500.0;231.0_6.0;-238500.0;-1210500.0;231.0;6.0;-103.46227272727273;22;816000000;-238450.0;-1210450.0;21.57165264046537;48.991892045733046;RSRP_GOOD;POLYGON ((-238400 -1210500, -238400 -1210400, -238500 -1210400, -238500 -1210500, -238400 -1210500))
-238500.0_-1210600.0;231.0_1.0;-238500.0;-1210600.0;231.0;1.0;-93.32837209302325;43;806000000;-238450.0;-1210550.0;21.571710754156708;48.990993612592014;RSRP_GOOD;POLYGON ((-238400 -1210600, -238400 -1210500, -238500 -1210500, -238500 -1210600, -238400 -1210600))
-238500.0_-1210600.0;231.0_3.0;-238500.0;-1210600.0;231.0;3.0;-114.8725;8;1837500000;-238450.0;-1210550.0;21.571710754156708;48.990993612592014;RSRP_BAD;POLYGON ((-238400 -1210600, -238400 -1210500, -238500 -1210500, -238500 -1210600, -238400 -1210600))
-238500.0_-1210600.0;231.0_6.0;-238500.0;-1210600.0;231.0;6.0;-105.2837113402062;97;796000000;-238450.0;-1210550.0;21.571710754156708;48.990993612592014;RSRP_GOOD;POLYGON ((-238400 -1210600, -238400 -1210500, -238500 -1210500, -238500 -1210600, -238400 -1210600))
-238500.0_-1210700.0;231.0_1.0;-238500.0;-1210700.0;231.0;1.0;-88.35382352941176;34;1815000000;-238450.0;-1210650.0;21.57176886581012;48.99009517913958;RSRP_GOOD;POLYGON ((-238400 -1210700, -238400 -1210600, -238500 -1210600, -238500 -1210700, -238400 -1210700))
-238500.0_-1210700.0;231.0_3.0;-238500.0;-1210700.0;231.0;3.0;-121.36799999999998;10;1837500000;-238450.0;-1210650.0;21.57176886581012;48.99009517913958;RSRP_BAD;POLYGON ((-238400 -1210700, -238400 -1210600, -238500 -1210600, -238500 -1210700, -238400 -1210700))
-238500.0_-1210700.0;231.0_6.0;-238500.0;-1210700.0;231.0;6.0;-101.02324999999999;80;3519800000;-238450.0;-1210650.0;21.57176886581012;48.99009517913958;RSRP_GOOD;POLYGON ((-238400 -1210700, -238400 -1210600, -238500 -1210600, -238500 -1210700, -238400 -1210700))
-238600.0_-1210300.0;231.0_1.0;-238600.0;-1210300.0;231.0;1.0;-108.59142857142857;7;2115000000;-238550.0;-1210250.0;21.570171104616595;48.99365065824067;RSRP_GOOD;POLYGON ((-238500 -1210300, -238500 -1210200, -238600 -1210200, -238600 -1210300, -238500 -1210300))
-238600.0_-1210300.0;231.0_6.0;-238600.0;-1210300.0;231.0;6.0;-106.12555555555555;9;796000000;-238550.0;-1210250.0;21.570171104616595;48.99365065824067;RSRP_GOOD;POLYGON ((-238500 -1210300, -238500 -1210200, -238600 -1210200, -238600 -1210300, -238500 -1210300))
-238600.0_-1210400.0;231.0_1.0;-238600.0;-1210400.0;231.0;1.0;-98.08875;56;806000000;-238550.0;-1210350.0;21.570229246674224;48.99275222637064;RSRP_GOOD;POLYGON ((-238500 -1210400, -238500 -1210300, -238600 -1210300, -238600 -1210400, -238500 -1210400))
-238600.0_-1210400.0;231.0_3.0;-238600.0;-1210400.0;231.0;3.0;-124.25166666666665;18;1837500000;-238550.0;-1210350.0;21.570229246674224;48.99275222637064;RSRP_BAD;POLYGON ((-238500 -1210400, -238500 -1210300, -238600 -1210300, -238600 -1210400, -238500 -1210400))
-238600.0_-1210400.0;231.0_6.0;-238600.0;-1210400.0;231.0;6.0;-107.68787878787879;99;796000000;-238550.0;-1210350.0;21.570229246674224;48.99275222637064;RSRP_GOOD;POLYGON ((-238500 -1210400, -238500 -1210300, -238600 -1210300, -238600 -1210400, -238500 -1210400))
-238600.0_-1210500.0;231.0_1.0;-238600.0;-1210500.0;231.0;1.0;-96.6812;50;806000000;-238550.0;-1210450.0;21.570287386692957;48.991853794188835;RSRP_GOOD;POLYGON ((-238500 -1210500, -238500 -1210400, -238600 -1210400, -238600 -1210500, -238500 -1210500))
-238600.0_-1210500.0;231.0_3.0;-238600.0;-1210500.0;231.0;3.0;-121.05;8;1837500000;-238550.0;-1210450.0;21.570287386692957;48.991853794188835;RSRP_BAD;POLYGON ((-238500 -1210500, -238500 -1210400, -238600 -1210400, -238600 -1210500, -238500 -1210500))
-238600.0_-1210500.0;231.0_6.0;-238600.0;-1210500.0;231.0;6.0;-103.74894117647058;85;796000000;-238550.0;-1210450.0;21.570287386692957;48.991853794188835;RSRP_GOOD;POLYGON ((-238500 -1210500, -238500 -1210400, -238600 -1210400, -238600 -1210500, -238500 -1210500))
-238700.0_-1210200.0;231.0_1.0;-238700.0;-1210200.0;231.0;1.0;-103.09349999999999;20;806000000;-238650.0;-1210150.0;21.568747635915734;48.9945108202974;RSRP_GOOD;POLYGON ((-238600 -1210200, -238600 -1210100, -238700 -1210100, -238700 -1210200, -238600 -1210200))
-238700.0_-1210200.0;231.0_3.0;-238700.0;-1210200.0;231.0;3.0;-113.53;2;1837500000;-238650.0;-1210150.0;21.568747635915734;48.9945108202974;RSRP_BAD;POLYGON ((-238600 -1210200, -238600 -1210100, -238700 -1210100, -238700 -1210200, -238600 -1210200))
-238700.0_-1210200.0;231.0_6.0;-238700.0;-1210200.0;231.0;6.0;-112.78285714285714;35;816000000;-238650.0;-1210150.0;21.568747635915734;48.9945108202974;RSRP_BAD;POLYGON ((-238600 -1210200, -238600 -1210100, -238700 -1210100, -238700 -1210200, -238600 -1210200))
-238700.0_-1210300.0;231.0_1.0;-238700.0;-1210300.0;231.0;1.0;-104.04944444444445;54;806000000;-238650.0;-1210250.0;21.56880580430342;48.99361238938732;RSRP_GOOD;POLYGON ((-238600 -1210300, -238600 -1210200, -238700 -1210200, -238700 -1210300, -238600 -1210300))
-238700.0_-1210300.0;231.0_3.0;-238700.0;-1210300.0;231.0;3.0;-117.83285714285714;14;1837500000;-238650.0;-1210250.0;21.56880580430342;48.99361238938732;RSRP_BAD;POLYGON ((-238600 -1210300, -238600 -1210200, -238700 -1210200, -238700 -1210300, -238600 -1210300))
-238700.0_-1210300.0;231.0_6.0;-238700.0;-1210300.0;231.0;6.0;-108.41949152542372;118;773000000;-238650.0;-1210250.0;21.56880580430342;48.99361238938732;RSRP_GOOD;POLYGON ((-238600 -1210300, -238600 -1210200, -238700 -1210200, -238700 -1210300, -238600 -1210300))
-238800.0_-1210100.0;231.0_1.0;-238800.0;-1210100.0;231.0;1.0;-93.13818181818182;11;1815000000;-238750.0;-1210050.0;21.567324118631863;48.99537096473174;RSRP_GOOD;POLYGON ((-238700 -1210100, -238700 -1210000, -238800 -1210000, -238800 -1210100, -238700 -1210100))
-238800.0_-1210100.0;231.0_3.0;-238800.0;-1210100.0;231.0;3.0;-110.645;2;1837500000;-238750.0;-1210050.0;21.567324118631863;48.99537096473174;RSRP_BAD;POLYGON ((-238700 -1210100, -238700 -1210000, -238800 -1210000, -238800 -1210100, -238700 -1210100))
-238800.0_-1210100.0;231.0_6.0;-238800.0;-1210100.0;231.0;6.0;-100.97769230769231;26;816000000;-238750.0;-1210050.0;21.567324118631863;48.99537096473174;RSRP_GOOD;POLYGON ((-238700 -1210100, -238700 -1210000, -238800 -1210000, -238800 -1210100, -238700 -1210100))
-238800.0_-1210200.0;231.0_1.0;-238800.0;-1210200.0;231.0;1.0;-94.79522727272727;44;806000000;-238750.0;-1210150.0;21.56738231335132;48.99447253478194;RSRP_GOOD;POLYGON ((-238700 -1210200, -238700 -1210100, -238800 -1210100, -238800 -1210200, -238700 -1210200))
-238800.0_-1210200.0;231.0_3.0;-238800.0;-1210200.0;231.0;3.0;-113.625;14;1837500000;-238750.0;-1210150.0;21.56738231335132;48.99447253478194;RSRP_BAD;POLYGON ((-238700 -1210200, -238700 -1210100, -238800 -1210100, -238800 -1210200, -238700 -1210200))
-238800.0_-1210200.0;231.0_6.0;-238800.0;-1210200.0;231.0;6.0;-104.26796460176992;113;3500000000;-238750.0;-1210150.0;21.56738231335132;48.99447253478194;RSRP_GOOD;POLYGON ((-238700 -1210200, -238700 -1210100, -238800 -1210100, -238800 -1210200, -238700 -1210200))
-238900.0_-1210100.0;231.0_1.0;-238900.0;-1210100.0;231.0;1.0;-95.70315789473683;76;806000000;-238850.0;-1210050.0;21.56595877381632;48.99533266255367;RSRP_GOOD;POLYGON ((-238800 -1210100, -238800 -1210000, -238900 -1210000, -238900 -1210100, -238800 -1210100))
-238900.0_-1210100.0;231.0_3.0;-238900.0;-1210100.0;231.0;3.0;-107.93545454545455;11;1837500000;-238850.0;-1210050.0;21.56595877381632;48.99533266255367;RSRP_GOOD;POLYGON ((-238800 -1210100, -238800 -1210000, -238900 -1210000, -238900 -1210100, -238800 -1210100))
-238900.0_-1210100.0;231.0_6.0;-238900.0;-1210100.0;231.0;6.0;-104.83067901234568;162;816000000;-238850.0;-1210050.0;21.56595877381632;48.99533266255367;RSRP_GOOD;POLYGON ((-238800 -1210100, -238800 -1210000, -238900 -1210000, -238900 -1210100, -238800 -1210100))
-239000.0_-1210000.0;231.0_1.0;-239000.0;-1210000.0;231.0;1.0;-93.80849315068494;73;806000000;-238950.0;-1209950.0;21.564535185696784;48.99619277270138;RSRP_GOOD;POLYGON ((-238900 -1210000, -238900 -1209900, -239000 -1209900, -239000 -1210000, -238900 -1210000))
-239000.0_-1210000.0;231.0_3.0;-239000.0;-1210000.0;231.0;3.0;-98.48;11;1837500000;-238950.0;-1209950.0;21.564535185696784;48.99619277270138;RSRP_GOOD;POLYGON ((-238900 -1210000, -238900 -1209900, -239000 -1209900, -239000 -1210000, -238900 -1210000))
-239000.0_-1210000.0;231.0_6.0;-239000.0;-1210000.0;231.0;6.0;-102.60496774193548;155;773000000;-238950.0;-1209950.0;21.564535185696784;48.99619277270138;RSRP_GOOD;POLYGON ((-238900 -1210000, -238900 -1209900, -239000 -1209900, -239000 -1210000, -238900 -1210000))
-239100.0_-1209900.0;231.0_1.0;-239100.0;-1209900.0;231.0;1.0;-87.13340909090908;44;806000000;-239050.0;-1209850.0;21.563111548991106;48.99705286522413;RSRP_GOOD;POLYGON ((-239000 -1209900, -239000 -1209800, -239100 -1209800, -239100 -1209900, -239000 -1209900))
-239100.0_-1209900.0;231.0_3.0;-239100.0;-1209900.0;231.0;3.0;-99.0325;8;1837500000;-239050.0;-1209850.0;21.563111548991106;48.99705286522413;RSRP_GOOD;POLYGON ((-239000 -1209900, -239000 -1209800, -239100 -1209800, -239100 -1209900, -239000 -1209900))
-239100.0_-1209900.0;231.0_6.0;-239100.0;-1209900.0;231.0;6.0;-101.32794642857142;112;816000000;-239050.0;-1209850.0;21.563111548991106;48.99705286522413;RSRP_GOOD;POLYGON ((-239000 -1209900, -239000 -1209800, -239100 -1209800, -239100 -1209900, -239000 -1209900))
-239100.0_-1210000.0;231.0_1.0;-239100.0;-1210000.0;231.0;1.0;-90.74625;16;2115000000;-239050.0;-1209950.0;21.56316982067277;48.99615443784532;RSRP_GOOD;POLYGON ((-239000 -1210000, -239000 -1209900, -239100 -1209900, -239100 -1210000, -239000 -1210000))
-239100.0_-1210000.0;231.0_3.0;-239100.0;-1210000.0;231.0;3.0;-100.645;4;1837500000;-239050.0;-1209950.0;21.56316982067277;48.99615443784532;RSRP_GOOD;POLYGON ((-239000 -1210000, -239000 -1209900, -239100 -1209900, -239100 -1210000, -239000 -1210000))
-239100.0_-1210000.0;231.0_6.0;-239100.0;-1210000.0;231.0;6.0;-102.00446153846154;65;773000000;-239050.0;-1209950.0;21.56316982067277;48.99615443784532;RSRP_GOOD;POLYGON ((-239000 -1210000, -239000 -1209900, -239100 -1209900, -239100 -1210000, -239000 -1210000))
-239200.0_-1209800.0;231.0_1.0;-239200.0;-1209800.0;231.0;1.0;-91.63526315789473;19;806000000;-239150.0;-1209750.0;21.56168786369764;48.997912940120884;RSRP_GOOD;POLYGON ((-239100 -1209800, -239100 -1209700, -239200 -1209700, -239200 -1209800, -239100 -1209800))
-239200.0_-1209800.0;231.0_3.0;-239200.0;-1209800.0;231.0;3.0;-97.666;5;1837500000;-239150.0;-1209750.0;21.56168786369764;48.997912940120884;RSRP_GOOD;POLYGON ((-239100 -1209800, -239100 -1209700, -239200 -1209700, -239200 -1209800, -239100 -1209800))
-239200.0_-1209800.0;231.0_6.0;-239200.0;-1209800.0;231.0;6.0;-99.21912280701754;57;816000000;-239150.0;-1209750.0;21.56168786369764;48.997912940120884;RSRP_GOOD;POLYGON ((-239100 -1209800, -239100 -1209700, -239200 -1209700, -239200 -1209800, -239100 -1209800))
-239200.0_-1209900.0;231.0_1.0;-239200.0;-1209900.0;231.0;1.0;-89.56745098039215;51;806000000;-239150.0;-1209850.0;21.561746161717082;48.997014513704066;RSRP_GOOD;POLYGON ((-239100 -1209900, -239100 -1209800, -239200 -1209800, -239200 -1209900, -239100 -1209900))
-239200.0_-1209900.0;231.0_3.0;-239200.0;-1209900.0;231.0;3.0;-98.63374999999999;16;1837500000;-239150.0;-1209850.0;21.561746161717082;48.997014513704066;RSRP_GOOD;POLYGON ((-239100 -1209900, -239100 -1209800, -239200 -1209800, -239200 -1209900, -239100 -1209900))
-239200.0_-1209900.0;231.0_6.0;-239200.0;-1209900.0;231.0;6.0;-101.02588235294118;136;773000000;-239150.0;-1209850.0;21.561746161717082;48.997014513704066;RSRP_GOOD;POLYGON ((-239100 -1209900, -239100 -1209800, -239200 -1209800, -239200 -1209900, -239100 -1209900))
-239300.0_-1209800.0;231.0_1.0;-239300.0;-1209800.0;231.0;1.0;-94.39238095238096;63;806000000;-239250.0;-1209750.0;21.56032245417372;48.99787457193628;RSRP_GOOD;POLYGON ((-239200 -1209800, -239200 -1209700, -239300 -1209700, -239300 -1209800, -239200 -1209800))
-239300.0_-1209800.0;231.0_3.0;-239300.0;-1209800.0;231.0;3.0;-101.475;18;1837500000;-239250.0;-1209750.0;21.56032245417372;48.99787457193628;RSRP_GOOD;POLYGON ((-239200 -1209800, -239200 -1209700, -239300 -1209700, -239300 -1209800, -239200 -1209800))
-239300.0_-1209800.0;231.0_6.0;-239300.0;-1209800.0;231.0;6.0;-105.19251461988306;171;816000000;-239250.0;-1209750.0;21.56032245417372;48.99787457193628;RSRP_GOOD;POLYGON ((-239200 -1209800, -239200 -1209700, -239300 -1209700, -239300 -1209800, -239200 -1209800))
-239400.0_-1209700.0;231.0_1.0;-239400.0;-1209700.0;231.0;1.0;-93.74754098360657;61;2115000000;-239350.0;-1209650.0;21.55889869804108;48.99873461254101;RSRP_GOOD;POLYGON ((-239300 -1209700, -239300 -1209600, -239400 -1209600, -239400 -1209700, -239300 -1209700))
-239400.0_-1209700.0;231.0_3.0;-239400.0;-1209700.0;231.0;3.0;-103.15299999999999;10;1837500000;-239350.0;-1209650.0;21.55889869804108;48.99873461254101;RSRP_GOOD;POLYGON ((-239300 -1209700, -239300 -1209600, -239400 -1209600, -239400 -1209700, -239300 -1209700))
-239400.0_-1209700.0;231.0_6.0;-239400.0;-1209700.0;231.0;6.0;-104.21269736842105;152;773000000;-239350.0;-1209650.0;21.55889869804108;48.99873461254101;RSRP_GOOD;POLYGON ((-239300 -1209700, -239300 -1209600, -239400 -1209600, -239400 -1209700, -239300 -1209700))
-239500.0_-1209600.0;231.0_1.0;-239500.0;-1209600.0;231.0;1.0;-88.32169811320755;53;2115000000;-239450.0;-1209550.0;21.557474893317504;48.999594635517255;RSRP_GOOD;POLYGON ((-239400 -1209600, -239400 -1209500, -239500 -1209500, -239500 -1209600, -239400 -1209600))
-239500.0_-1209600.0;231.0_3.0;-239500.0;-1209600.0;231.0;3.0;-94.05;10;1837500000;-239450.0;-1209550.0;21.557474893317504;48.999594635517255;RSRP_GOOD;POLYGON ((-239400 -1209600, -239400 -1209500, -239500 -1209500, -239500 -1209600, -239400 -1209600))
-239500.0_-1209600.0;231.0_6.0;-239500.0;-1209600.0;231.0;6.0;-101.04755102040816;147;816000000;-239450.0;-1209550.0;21.557474893317504;48.999594635517255;RSRP_GOOD;POLYGON ((-239400 -1209600, -239400 -1209500, -239500 -1209500, -239500 -1209600, -239400 -1209600))
-239500.0_-1209700.0;231.0_1.0;-239500.0;-1209700.0;231.0;1.0;-90.55095238095238;21;806000000;-239450.0;-1209650.0;21.55753326831355;48.99869621167568;RSRP_GOOD;POLYGON ((-239400 -1209700, -239400 -1209600, -239500 -1209600, -239500 -1209700, -239400 -1209700))
-239500.0_-1209700.0;231.0_3.0;-239500.0;-1209700.0;231.0;3.0;-104.92;4;1837500000;-239450.0;-1209650.0;21.55753326831355;48.99869621167568;RSRP_GOOD;POLYGON ((-239400 -1209700, -239400 -1209600, -239500 -1209600, -239500 -1209700, -239400 -1209700))
-239500.0_-1209700.0;231.0_6.0;-239500.0;-1209700.0;231.0;6.0;-101.35862068965517;58;773000000;-239450.0;-1209650.0;21.55753326831355;48.99869621167568;RSRP_GOOD;POLYGON ((-239400 -1209700, -239400 -1209600, -239500 -1209600, -239500 -1209700, -239400 -1209700))
-239600.0_-1209500.0;231.0_1.0;-239600.0;-1209500.0;231.0;1.0;-85.74057142857143;35;806000000;-239550.0;-1209450.0;21.556051040001414;49.00045464086397;RSRP_GOOD;POLYGON ((-239500 -1209500, -239500 -1209400, -239600 -1209400, -239600 -1209500, -239500 -1209500))
-239600.0_-1209500.0;231.0_3.0;-239600.0;-1209500.0;231.0;3.0;-95.91749999999999;8;1837500000;-239550.0;-1209450.0;21.556051040001414;49.00045464086397;RSRP_GOOD;POLYGON ((-239500 -1209500, -239500 -1209400, -239600 -1209400, -239600 -1209500, -239500 -1209500))
-239600.0_-1209500.0;231.0_6.0;-239600.0;-1209500.0;231.0;6.0;-100.55744680851063;94;773000000;-239550.0;-1209450.0;21.556051040001414;49.00045464086397;RSRP_GOOD;POLYGON ((-239500 -1209500, -239500 -1209400, -239600 -1209400, -239600 -1209500, -239500 -1209500))
-239600.0_-1209600.0;231.0_1.0;-239600.0;-1209600.0;231.0;1.0;-85.4516;25;2115000000;-239550.0;-1209550.0;21.556109441341217;48.999556217986026;RSRP_GOOD;POLYGON ((-239500 -1209600, -239500 -1209500, -239600 -1209500, -239600 -1209600, -239500 -1209600))
-239600.0_-1209600.0;231.0_3.0;-239600.0;-1209600.0;231.0;3.0;-88.17666666666666;6;1837500000;-239550.0;-1209550.0;21.556109441341217;48.999556217986026;RSRP_GOOD;POLYGON ((-239500 -1209600, -239500 -1209500, -239600 -1209500, -239600 -1209600, -239500 -1209600))
-239600.0_-1209600.0;231.0_6.0;-239600.0;-1209600.0;231.0;6.0;-100.27857142857142;70;3519800000;-239550.0;-1209550.0;21.556109441341217;48.999556217986026;RSRP_GOOD;POLYGON ((-239500 -1209600, -239500 -1209500, -239600 -1209500, -239600 -1209600, -239500 -1209600))
-239700.0_-1209400.0;231.0_1.0;-239700.0;-1209400.0;231.0;1.0;-86.05799999999999;10;806000000;-239650.0;-1209350.0;21.554627138091153;49.00131462858019;RSRP_GOOD;POLYGON ((-239600 -1209400, -239600 -1209300, -239700 -1209300, -239700 -1209400, -239600 -1209400))
-239700.0_-1209400.0;231.0_3.0;-239700.0;-1209400.0;231.0;3.0;-92.28;2;1837500000;-239650.0;-1209350.0;21.554627138091153;49.00131462858019;RSRP_GOOD;POLYGON ((-239600 -1209400, -239600 -1209300, -239700 -1209300, -239700 -1209400, -239600 -1209400))
