
Date;Time;UTC;Latitude;Longitude;Altitude;Speed;Heading;#Sat;EARFCN;Frequency;PCI;MCC;MNC;TAC;CI;eNodeB-ID;cellID;BW;SymPerSlot;Power;SINR;RSRP;RSRQ;4G-Drift;Sigma-4G-Drift;TimeOfArrival;TimeOfArrivalFN;LTE-M;5G NR;eNodeB Tx Ports;SIB2 eMBMS/DSS;MIB dl_Bandwidth(MHz);Riadky_v_zone;Frekvencie_v_zone
11.02.2025;08:35:14.399;1741674914;48.989510;21.572806;156.48;53.42;150.34;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-88.62;12.67;-109.46;-14.46;48.27;264.42;0.002833350642;222409.0;no;no;2.0;;15.0;30777,30801,30807,30845;1837500000 # Meraní: 4
11.02.2025;08:35:19.047;1741674919;48.988927;21.573320;156.09;55.04;149.79;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-88.37;8.88;-110.18;-14.71;37.68;264.4;0.002833586939;222782.0;no;no;2.0;;15.0;30873,30879,30904,30934,30954,30960;1837500000 # Meraní: 6
11.02.2025;08:35:25.267;1741674925;48.988341;21.573826;154.72;63.9;150.6;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-89.21;12.45;-108.14;-15.02;27.15;264.73;0.002833754983;223543.0;no;no;2.0;;15.0;30995,31021,31036;1837500000 # Meraní: 3
11.02.2025;08:35:28.057;1741674928;48.987755;21.574334;154.15;64.08;150.01;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-85.57;13.04;-107.34;-15.45;27.61;263.92;0.00283402078;223886.0;no;no;2.0;;15.0;31055,31090,31111,31117;1837500000 # Meraní: 4
11.02.2025;08:35:32.320;1741674932;48.987170;21.574846;153.52;72.9;149.96;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-87.85;12.04;-108.90;-14.29;27.15;264.61;0.00283413389;224244.0;no;no;2.0;;15.0;31162,31192,31198;1837500000 # Meraní: 3
11.02.2025;08:35:35.119;1741674935;48.986584;21.575352;152.8;78.08;150.5;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-89.06;11.67;-110.09;-16.23;37.21;264.24;0.002834197739;224589.0;no;no;2.0;;15.0;31226,31259,31279,31288;1837500000 # Meraní: 4
11.02.2025;08:35:39.498;1741674939;48.985999;21.575863;152.23;79.52;150.41;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-88.09;11.73;-111.13;-15.83;42.27;264.19;0.002834949684;224944.0;no;no;2.0;;15.0;31327,31356,31359;1837500000 # Meraní: 3
11.02.2025;08:35:42.110;1741674942;48.985432;21.576415;153.23;80.03;145.84;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-91.99;9.86;-115.94;-15.89;44.79;263.91;0.002835225384;225318.0;no;no;2.0;;15.0;31389,31417,31437,31446;1837500000 # Meraní: 4
11.02.2025;08:35:46.398;1741674946;48.984860;21.576955;154.55;78.55;154.15;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-96.26;5.77;-120.17;-16.54;50.55;261.76;0.002835512259;225641.0;no;no;2.0;;15.0;31483,31511,31517,31543;1837500000 # Meraní: 4
11.02.2025;08:35:50.046;1741674950;48.984216;21.577250;154.33;77.36;168.56;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-102.2;-1.98;-126.93;-17.54;48.83;261.93;0.002835623566;225987.0;no;no;2.0;;15.0;31573,31592,31600;1837500000 # Meraní: 3
11.02.2025;08:35:53.348;1741674953;48.983554;21.577448;152.8;78.62;169.07;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-108.72;-1.49;-128.22;-19.72;55.56;261.13;0.002835935878;226322.0;no;no;2.0;;15.0;31636,31665,31671,31696;1837500000 # Meraní: 4
11.02.2025;08:35:57.055;1741674957;48.982891;21.577635;151.74;77.04;172.1;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-104.07;1.49;-126.82;-20.67;61.99;260.85;0.002835241781;226677.0;no;no;2.0;;15.0;31722,31740,31747;1837500000 # Meraní: 3
11.02.2025;08:36:00.396;1741674959;48.982221;21.577741;150.61;72.63;;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-102.43;3.16;-124.46;-19.97;47.78;260.39;0.002835464684;227049.0;no;no;2.0;;15.0;31778,31802,31807;1837500000 # Meraní: 3
11.02.2025;08:36:03.531;1741674963;48.981548;21.577813;149.91;69.44;176.14;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-98.23;7.63;-116.25;-17.15;50.46;260.22;0.002835733876;227453.0;no;no;2.0;;15.0;31834,31863,31888,31893;1837500000 # Meraní: 4
11.02.2025;08:36:07.946;1741674967;48.980875;21.577878;149.5;69.41;176.38;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-92.76;8.16;-112.86;-14.49;34.34;258.82;0.002836209863;227806.0;no;no;2.0;;15.0;31933,31960,31965,31994;1837500000 # Meraní: 4
11.02.2025;08:36:11.870;1741674971;48.980202;21.577948;148.93;71.57;176.19;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-94.37;7.46;-113.80;-16.21;20.11;259.76;0.002835832956;228170.0;no;no;2.0;;15.0;32022,32040,32051;1837500000 # Meraní: 3
11.02.2025;08:36:15.107;1741674975;48.979529;21.578018;148.52;74.74;175.75;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-92.25;5.72;-114.68;-16.49;13.06;259.94;0.002835812745;228508.0;no;no;2.0;;15.0;32086,32112,32116,32143;1837500000 # Meraní: 4
11.02.2025;08:36:18.895;1741674978;48.978857;21.578100;147.75;76.25;174.73;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-95.29;5.83;-112.75;-16.13;30.24;261.48;0.002836087726;228876.0;no;no;2.0;;15.0;32166,32185,32191;1837500000 # Meraní: 3
11.02.2025;08:36:22.287;1741674982;48.978186;21.578211;147.59;75.42;173.36;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-92.04;6.26;-112.97;-15.4;21.28;261.45;0.002836226467;229235.0;no;no;2.0;;15.0;32227,32251,32258,32282;1837500000 # Meraní: 4
11.02.2025;08:36:26.121;1741674986;48.977517;21.578336;147.14;77.29;173.21;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-93.38;4.99;-115.76;-16.26;26.44;261.62;0.00283628518;229599.0;no;no;2.0;;15.0;32308,32326,32333;1837500000 # Meraní: 3
11.02.2025;08:36:29.427;1741674989;48.976847;21.578460;147.1;78.66;172.97;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-94.42;6.82;-115.04;-17.69;25.13;260.73;0.002836381009;229933.0;no;no;2.0;;15.0;32369,32393,32399,32426;1837500000 # Meraní: 4
11.02.2025;08:36:33.048;1741674993;48.976178;21.578584;146.85;79.56;173.37;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-92.39;7.79;-115.24;-15.57;30.52;261.26;0.002836843982;230286.0;no;no;2.0;;15.0;32452,32470,32478;1837500000 # Meraní: 3
11.02.2025;08:36:36.388;1741674996;48.975508;21.578703;146.38;79.16;173.01;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-94.74;7.23;-116.62;-16.07;25.36;261.44;0.002836782694;230653.0;no;no;2.0;;15.0;32515,32540,32545;1837500000 # Meraní: 3
11.02.2025;08:36:39.119;1741674999;48.974839;21.578831;145.93;78.41;172.93;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-95.95;7.75;-117.40;-16.9;35.05;260.12;0.002836969452;230987.0;no;no;2.0;;15.0;32572,32599,32620,32625;1837500000 # Meraní: 4
11.02.2025;08:36:43.417;1741675003;48.974170;21.578961;144.73;81.29;173.02;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-95.9;7.95;-117.86;-14.92;25.01;261.03;0.002837269935;231366.0;no;no;2.0;;15.0;32659,32686,32689;1837500000 # Meraní: 3
11.02.2025;08:36:46.108;1741675006;48.973500;21.579083;144.51;83.38;173.29;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-97.29;5.13;-122.77;-15.88;24.66;259.37;0.002837416402;231695.0;no;no;2.0;;15.0;32717,32739,32760,32767;1837500000 # Meraní: 4
11.02.2025;08:36:50.409;1741675010;48.972830;21.579202;144.58;84.85;173.3;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-103.72;2.74;-125.81;-17.29;45.75;259.7;0.002837532898;232038.0;no;no;2.0;;15.0;32803,32828;1837500000 # Meraní: 2
11.02.2025;08:36:52.328;1741675012;48.972160;21.579318;145.53;85.39;173.32;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-102.47;2.92;-125.32;-17.82;44.59;260.65;0.002837798551;232425.0;no;no;2.0;;15.0;32833,32860,32890;1837500000 # Meraní: 3
11.02.2025;08:36:55.710;1741675015;48.971490;21.579436;147.48;83.45;173.47;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-105.54;-1.09;-128.36;-21.07;52.89;258.99;0.002838127421;232763.0;no;no;2.0;;15.0;32911,32918,32959;1837500000 # Meraní: 3
11.02.2025;08:36:59.205;1741675019;48.970821;21.579560;149.5;81.68;173.05;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-105.54;1.65;-123.19;-21.07;52.89;258.99;0.002838127421;232763.0;no;no;2.0;;15.0;32988,32992,33023,33057;1837500000 # Meraní: 4
11.02.2025;08:37:03.209;1741675023;48.970151;21.579684;148.75;81.5;173.65;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-103.76;0.86;-125.03;-17.45;40.27;259.96;0.002838387667;233514.0;no;no;2.0;;15.0;33081,33091;1837500000 # Meraní: 2
11.02.2025;08:37:05.238;1741675025;48.969482;21.579803;147.66;79.96;172.92;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-103.76;1.68;-124.91;-17.45;40.27;259.96;0.002838387667;233514.0;no;no;2.0;;15.0;33131,33165,33173,33208;1837500000 # Meraní: 4
11.02.2025;08:37:09.262;1741675029;48.968820;21.579996;146.89;75.92;165.13;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-100.58;2.51;-123.02;-20.06;81.41;260.36;0.002844365533;233890.0;no;no;2.0;;15.0;33236,33260,33264,33304;1837500000 # Meraní: 4
11.02.2025;08:37:13.949;1741675033;48.968200;21.580393;147.17;71.53;153.94;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-102.45;3.11;-121.85;-16.14;82.5;261.26;0.002844342389;234281.0;no;no;2.0;;15.0;33333,33340,33373;1837500000 # Meraní: 3
11.02.2025;08:37:16.419;1741675036;48.967588;21.580826;147.39;70.31;155.97;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-100.73;2.70;-122.40;-15.8;56.98;260.46;0.002838925307;234615.0;no;no;2.0;;15.0;33404,33435,33442,33498;1837500000 # Meraní: 4
11.02.2025;08:37:21.129;1741675040;48.966953;21.581166;146.85;74.92;163.13;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-102.43;2.93;-122.45;-16.69;80.99;261.91;0.002845077061;234967.0;no;no;2.0;;15.0;33537,33552,33590,33624;1837500000 # Meraní: 4
11.02.2025;08:37:25.307;1741675045;48.966291;21.581359;147.22;82.04;177.73;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-101.45;2.74;-122.41;-17.69;49.29;262.38;0.002844804882;235723.0;no;no;2.0;;15.0;33655,33664;1837500000 # Meraní: 2
11.02.2025;08:37:27.406;1741675047;48.965618;21.581363;147.44;81.97;183.0;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-101.45;2.68;-124.77;-17.69;49.29;262.38;0.002844804882;235723.0;no;no;2.0;;15.0;33714,33754,33762,33791;1837500000 # Meraní: 4
11.02.2025;08:37:31.954;1741675051;48.964945;21.581287;147.17;81.61;184.16;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-103.63;2.63;-127.13;-18.23;36.27;263.18;0.002845236581;236102.0;no;no;2.0;;15.0;33851;1837500000 # Meraní: 1
11.02.2025;08:37:34.036;1741675053;48.964272;21.581212;146.12;82.26;184.15;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-102.69;2.42;-122.79;-16.27;37.31;265.35;0.002845564735;236596.0;no;no;2.0;;15.0;33892,33898,33962;1837500000 # Meraní: 3
11.02.2025;08:37:37.392;1741675057;48.963600;21.581138;145.43;84.1;184.22;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-102.69;1.88;-123.05;-16.27;37.31;265.35;0.002845564735;236596.0;no;no;2.0;;15.0;34004,34011,34056;1837500000 # Meraní: 3
11.02.2025;08:37:40.330;1741675060;48.962927;21.581058;145.24;85.07;184.67;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-102.48;1.85;-123.77;-16.61;33.1;263.57;0.002845666289;236968.0;no;no;2.0;;15.0;34094,34118,34128;1837500000 # Meraní: 3
11.02.2025;08:37:43.445;1741675063;48.962255;21.580979;145.29;85.68;184.09;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-102.74;1.82;-124.09;-17.43;66.19;265.54;0.002844274467;237338.0;no;no;2.0;;15.0;34173,34210,34214;1837500000 # Meraní: 3
11.02.2025;08:37:46.337;1741675066;48.961582;21.580905;145.39;87.05;184.29;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-102.91;1.57;-124.52;-16.81;264.69;268.07;0.002844088218;237727.0;no;no;2.0;;15.0;34248,34288,34310;1837500000 # Meraní: 3
11.02.2025;08:37:49.447;1741675069;48.960910;21.580829;146.23;87.08;184.24;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-102.7;1.70;-125.27;-18.23;158.21;267.97;0.002845270298;238071.0;no;no;2.0;;15.0;34320,34374;1837500000 # Meraní: 2
11.02.2025;08:37:52.602;1741675072;48.960237;21.580754;147.05;85.18;183.81;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-102.7;1.81;-124.32;-18.23;158.21;267.97;0.002845270298;238071.0;no;no;2.0;;15.0;34416,34422,34468,34525;1837500000 # Meraní: 4
11.02.2025;08:37:57.183;1741675077;48.959564;21.580680;148.56;80.35;184.28;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-100.48;3.39;-121.68;-16.81;233.98;269.47;0.002845667112;238911.0;no;no;2.0;;15.0;34563,34565,34644;1837500000 # Meraní: 3
11.02.2025;08:38:00.625;1741675080;48.958892;21.580600;148.9;76.18;184.67;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-100.48;4.14;-122.86;-16.81;233.98;269.47;0.002845667112;238911.0;no;no;2.0;;15.0;34693,34703,34745;1837500000 # Meraní: 3
11.02.2025;08:38:03.913;1741675083;48.958220;21.580518;148.33;72.79;184.54;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-101.03;3.65;-122.18;-17.15;220.18;269.09;0.002845819175;239310.0;no;no;2.0;;15.0;34808,34838,34851;1837500000 # Meraní: 3
11.02.2025;08:38:07.400;1741675087;48.957550;21.580399;147.68;68.4;186.09;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-101.07;2.73;-122.33;-16.08;198.81;270.37;0.002846608311;239746.0;no;no;2.0;;15.0;34915,34959,34966,35012;1837500000 # Meraní: 4
11.02.2025;08:38:11.762;1741675091;48.956877;21.580338;147.41;58.46;183.69;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-102.23;-1.32;-126.40;-15.84;13.2;2111.11;0.002844158321;240134.0;no;no;2.0;;15.0;35061,35084,35087,35152;1837500000 # Meraní: 4
11.02.2025;08:38:20.824;1741675100;48.955531;21.580201;147.72;53.35;182.56;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;;7;;-11.27;-133.00;-21.43;593.52;733.05;;;;;2.0;;15.0;35325;1837500000 # Meraní: 1
11.02.2025;08:38:27.992;1741675107;48.954862;21.580306;145.9;54.07;164.83;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;;7;-111.5;-5.71;-131.56;-19.53;161.49;425.56;0.002848070681;241992.0;no;no;;;15.0;35483,35489,35527;1837500000 # Meraní: 3
11.02.2025;08:38:31.288;1741675111;48.954229;21.580654;145.66;53.96;153.82;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-111.5;-4.42;-130.15;-19.53;161.49;425.56;0.002848070681;241992.0;no;no;;;15.0;35558,35565,35593,35625,35646,35654;1837500000 # Meraní: 6
11.02.2025;08:38:37.245;1741675117;48.953639;21.581149;146.64;52.13;149.51;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-111.74;-2.65;-130.18;-19.78;65.9;1204.13;0.002843310998;242706.0;no;no;;;15.0;35691,35723,35730,35756;1837500000 # Meraní: 4
11.02.2025;08:38:46.259;1741675126;48.952471;21.582174;147.59;50.54;151.18;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-109.07;-1.94;-130.57;-22.23;215.28;518.07;0.002847904532;243501.0;no;no;;;15.0;35882,35891,35915,35945,35965,35974;1837500000 # Meraní: 6
11.02.2025;08:38:52.462;1741675132;48.951859;21.582601;147.35;51.98;160.13;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-110.19;-1.34;-127.80;-19.49;144.43;373.3;0.002844081964;244245.0;no;no;;;15.0;36008,36035,36042,36073;1837500000 # Meraní: 4
11.02.2025;08:38:56.461;1741675136;48.951214;21.582897;146.85;57.56;164.94;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-105.65;1.11;-128.41;-16.31;30.24;339.09;0.002844209255;244617.0;no;no;;;15.0;36099,36120,36130,36167;1837500000 # Meraní: 4
11.02.2025;08:39:01.267;1741675141;48.950562;21.583160;146.02;61.99;165.03;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-107.14;-5.16;-129.06;-19.23;144.71;316.52;0.002846922998;244974.0;no;no;;;15.0;36198,36205,36237,36270;1837500000 # Meraní: 4
11.02.2025;08:39:24.415;1741675164;48.946639;21.584669;140.79;83.16;166.1;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-104.48;-3.20;-125.58;-18.62;19.98;271.17;0.002845864483;247289.0;no;no;;;15.0;36765,36774,36805;1837500000 # Meraní: 3
11.02.2025;08:39:26.949;1741675166;48.945984;21.584911;140.84;83.23;166.48;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-107.24;-1.18;-122.72;-18.9;13.23;269.17;0.002846113354;247649.0;no;no;;;15.0;36847,36876,36889;1837500000 # Meraní: 3
11.02.2025;08:39:30.407;1741675170;48.945328;21.585153;140.78;82.98;166.14;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-102.59;-1.50;-120.69;-16.51;26.62;268.96;0.002846399858;248015.0;no;no;;;15.0;36935,36974,36996;1837500000 # Meraní: 3
11.02.2025;08:39:33.381;1741675173;48.944674;21.585400;141.0;82.91;165.88;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-105.53;-6.60;-119.28;-16.53;17.74;269.62;0.002846704328;248437.0;no;no;;;15.0;37015,37057;1837500000 # Meraní: 2
11.02.2025;08:39:40.114;1741675180;48.943365;21.585893;141.51;83.38;165.98;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-100.3;3.70;-116.14;-15.21;35.56;268.66;0.002847023426;248851.0;no;no;;;15.0;37215,37225,37264;1837500000 # Meraní: 3
11.02.2025;08:39:52.627;1741675192;48.940745;21.586869;140.88;85.9;166.0;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-97.82;4.74;-116.53;-15.37;62.76;270.17;0.002848214086;250455.0;no;no;;;15.0;37693,37706,37774;1837500000 # Meraní: 3
11.02.2025;08:39:56.101;1741675196;48.940091;21.587119;140.46;86.33;166.47;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-97.82;3.31;-117.04;-15.37;62.76;270.17;0.002848214086;250455.0;no;no;;;15.0;37830,37839,37894;1837500000 # Meraní: 3
11.02.2025;08:40:05.427;1741675205;48.938125;21.587849;139.94;84.42;165.95;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-98.47;4.52;-116.82;-15.06;64.92;270.71;0.002849118981;251621.0;no;no;;;15.0;38231,38302;1837500000 # Meraní: 2
11.02.2025;08:40:08.191;1741675208;48.937472;21.588102;140.36;83.3;165.65;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-89.67;8.72;-107.65;-14.07;66.4;272.22;0.002849425938;252011.0;no;no;;;15.0;38359,38375,38454;1837500000 # Meraní: 3
11.02.2025;08:40:16.499;1741675216;48.936224;21.588856;141.4;84.42;148.17;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-87.84;5.77;-108.05;-14.77;69.54;271.19;0.002850070825;252842.0;no;no;;;15.0;38726,38745;1837500000 # Meraní: 2
11.02.2025;08:40:18.559;1741675218;48.935652;21.589400;141.23;85.57;147.69;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-87.84;6.76;-107.92;-14.77;69.54;271.19;0.002850070825;252842.0;no;no;;;15.0;38823,38897,38912;1837500000 # Meraní: 3
11.02.2025;08:40:21.816;1741675221;48.935083;21.589949;141.16;85.43;147.59;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-87.08;8.75;-107.67;-14.04;71.64;272.14;0.002850396182;253265.0;no;no;;;15.0;38975,39049;1837500000 # Meraní: 2
11.02.2025;08:40:25.017;1741675224;48.934515;21.590500;141.16;85.07;147.26;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-85.79;11.05;-106.75;-13.68;73.61;272.58;0.002850733648;253693.0;no;no;;;15.0;39116,39132,39218;1837500000 # Meraní: 3
11.02.2025;08:40:28.618;1741675228;48.933947;21.591052;141.47;84.64;147.29;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-85.79;11.20;-108.76;-13.68;73.61;272.58;0.002850733648;253693.0;no;no;;;15.0;39298,39311,39367;1837500000 # Meraní: 3
11.02.2025;08:40:31.548;1741675231;48.933379;21.591605;141.74;84.24;147.32;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-88.6;11.00;-109.27;-14.02;74.89;273.27;0.002851068712;254127.0;no;no;;;15.0;39446,39504,39521;1837500000 # Meraní: 3
11.02.2025;08:40:35.359;1741675235;48.932812;21.592159;142.37;83.2;147.39;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-88.14;10.87;-109.02;-14.04;77.27;273.67;0.002851390339;254528.0;no;no;;;15.0;39593,39656;1837500000 # Meraní: 2
11.02.2025;08:40:37.170;1741675237;48.932243;21.592709;142.6;81.58;147.58;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-87.45;12.91;-107.58;-14.04;84.02;274.41;0.002851675151;254909.0;no;no;;;15.0;39664,39713,39763,39799;1837500000 # Meraní: 4
11.02.2025;08:40:41.408;1741675241;48.931674;21.593259;142.83;76.21;147.46;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-84.61;12.68;-105.35;-13.84;80.13;275.28;0.002851953285;255296.0;no;no;;;15.0;39811,39867;1837500000 # Meraní: 2
11.02.2025;08:40:44.299;1741675244;48.931107;21.593812;143.4;71.5;147.06;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-84.61;12.39;-108.32;-13.84;80.13;275.28;0.002851953285;255296.0;no;no;;;15.0;39916,39925,39978,40055;1837500000 # Meraní: 4
11.02.2025;08:40:48.806;1741675248;48.930543;21.594373;144.85;65.45;146.72;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-81.2;14.82;-102.78;-14.42;67.54;274.59;0.002852449248;256073.0;no;no;;;15.0;40104,40125,40197,40252,40259;1837500000 # Meraní: 5
11.02.2025;08:40:53.803;1741675253;48.929975;21.594925;146.44;56.38;147.56;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-82.37;14.52;-102.80;-14.6;63.51;273.52;0.002852535713;256470.0;no;no;;;15.0;40301,40344,40381,40394;1837500000 # Meraní: 4
11.02.2025;08:40:58.780;1741675258;48.929409;21.595482;147.49;51.34;146.53;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-81.49;15.37;-103.28;-13.85;57.73;272.68;0.002852861017;256874.0;no;no;;;15.0;40443,40489,40497,40541,40584;1837500000 # Meraní: 5
11.02.2025;08:41:04.486;1741675264;48.928843;21.596039;148.33;49.14;146.86;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-91.16;11.87;-108.46;-15.52;54.05;271.97;0.00285313669;257641.0;no;no;;;15.0;40624,40634,40685,40728,40736,40774;1837500000 # Meraní: 6
11.02.2025;08:41:10.353;1741675270;48.928276;21.596593;148.19;50.22;147.35;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-83.2;10.32;-112.15;-13.88;50.23;270.38;0.002853394467;258003.0;no;no;;;15.0;40813,40847,40860,40912;1837500000 # Meraní: 4
11.02.2025;08:41:15.088;1741675275;48.927707;21.597143;148.13;51.01;148.04;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-93.51;9.76;-109.11;-15.97;49.94;270.37;0.00285355587;258380.0;no;no;;;15.0;40969,40979,41030,41090;1837500000 # Meraní: 4
11.02.2025;08:41:19.597;1741675279;48.927145;21.597708;147.02;51.41;144.53;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-87.99;6.75;-113.37;-14.52;46.46;269.53;0.002853937659;259152.0;no;no;;;15.0;41141,41156,41217,41275,41289,41332;1837500000 # Meraní: 6
11.02.2025;08:42:33.436;1741675353;48.919139;21.606385;139.51;59.11;133.45;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-81.45;6.13;-102.78;-15.68;50.26;274.94;0.002857625734;266469.0;no;no;;;15.0;44026,44113,44191;1837500000 # Meraní: 3
11.02.2025;08:42:37.303;1741675357;48.918673;21.607125;140.11;63.83;134.02;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-80.92;9.97;-101.97;-14.01;50.31;277.18;0.002857890182;266922.0;no;no;;;15.0;44205,44266,44363;1837500000 # Meraní: 3
11.02.2025;08:42:41.496;1741675361;48.918207;21.607865;140.62;63.83;133.29;16;1525;1837500000;72;231;3;80.0;248064.0;969.0;0.0;15.0;7;-78.95;10.93;-99.82;-13.64;51.59;276.93;0.002858127581;267342.0;no;no;;;15.0;44423,44445,44534;1837500000 # Meraní: 3
