
Date;Time;UTC;Latitude;Longitude;Altitude;Speed;Heading;#Sat;EARFCN;Frequency;PCI;MCC;MNC;TAC;CI;eNodeB-ID;cellID;BW;SymPerSlot;Power;SINR;RSRP;RSRQ;4G-Drift;Sigma-4G-Drift;TimeOfArrival;TimeOfArrivalFN;LTE-M;5G NR;eNodeB Tx Ports;SIB2 eMBMS/DSS;MIB dl_Bandwidth(MHz);Riadky_v_zone;Frekvencie_v_zone
11.02.2025;08:29:27.668;1741674567;49.031793;21.518423;180.05;62.5;89.89;16;9360;773000000;45;231;2;18.0;79005315.0;308614.0;131.0;10.0;7;-73.66;8.29;-98.79;-17.32;55.94;273.31;5.336816e-06;187960.0;no;yes;2.0;;10.0;18292,18315,18346;773000000 # Meraní: 3
11.02.2025;08:29:21.596;1741674561;49.031754;21.517057;178.82;59.54;66.94;16;9360;773000000;45;231;2;18.0;79005315.0;308614.0;131.0;10.0;7;-56.88;18.66;-86.69;-15.73;49.67;273.26;4.954655e-06;187160.0;no;yes;2.0;;10.0;18144,18181,18187,18220,18265;773000000 # Meraní: 5
11.02.2025;08:29:16.592;1741674556;49.031715;21.515690;177.96;60.88;59.1;16;9360;773000000;45;231;2;18.0;79005315.0;308614.0;131.0;10.0;7;-62.15;20.09;-83.82;-15.69;48.96;273.36;4.642041e-06;186716.0;no;yes;2.0;;10.0;18040,18074,18094,18115;773000000 # Meraní: 4
11.02.2025;08:29:14.306;1741674554;49.030816;21.515749;177.69;61.13;58.45;16;6200;796000000;45;231;2;18.0;79005365.0;308614.0;181.0;10.0;7;-58.03;20.61;-82.39;-15.56;49.1;273.38;4.628395e-06;186537.0;no;yes;2.0;;10.0;17997;796000000 # Meraní: 1
11.02.2025;08:29:08.225;1741674548;49.030777;21.514383;176.59;61.6;58.55;16;6200;796000000;45;231;2;18.0;79005365.0;308614.0;181.0;10.0;7;-59.01;19.80;-83.80;-16.41;44.31;272.99;4.162148e-06;185731.0;no;yes;2.0;;10.0;17879,17910,17911,17936,17967,17984;796000000 # Meraní: 6
11.02.2025;08:29:04.938;1741674544;49.030739;21.513017;175.97;61.78;58.59;16;6200;796000000;45;231;2;18.0;79005365.0;308614.0;181.0;10.0;7;-63.99;20.57;-85.38;-16.61;46.18;272.85;3.800569e-06;185336.0;no;yes;2.0;;10.0;17815,17833,17846;796000000 # Meraní: 3
11.02.2025;08:29:02.015;1741674541;49.029840;21.513076;175.6;63.32;58.63;16;9360;773000000;45;231;2;18.0;79005315.0;308614.0;131.0;10.0;7;-57.09;19.46;-85.03;-15.83;45.23;273.39;3.831563e-06;185129.0;no;yes;2.0;;10.0;17759,17781;773000000 # Meraní: 2
11.02.2025;08:28:55.162;1741674535;49.029801;21.511710;176.04;61.38;61.2;16;9360;773000000;45;231;2;18.0;79005315.0;308614.0;131.0;10.0;7;-62.32;20.04;-84.71;-15.51;40.89;273.46;3.53207e-06;184710.0;no;yes;2.0;;10.0;17624,17637,17667,17702,17704,17727;773000000 # Meraní: 6
11.02.2025;08:28:51.135;1741674531;49.029762;21.510344;176.75;57.74;65.13;16;9360;773000000;45;231;2;18.0;79005315.0;308614.0;131.0;10.0;7;-60.48;18.18;-84.98;-16.26;35.73;273.79;3.23583e-06;184307.0;no;yes;2.0;;10.0;17541,17564,17603;773000000 # Meraní: 3
11.02.2025;08:28:49.069;1741674529;49.028864;21.510403;176.97;56.38;67.02;16;9360;773000000;45;231;2;18.0;79005315.0;308614.0;131.0;10.0;7;-57.56;19.68;-81.08;-15.15;32.05;273.81;3.203267e-06;183906.0;no;yes;2.0;;10.0;17499,17534;773000000 # Meraní: 2
11.02.2025;08:28:41.150;1741674521;49.028825;21.509037;178.22;57.53;69.71;16;9360;773000000;45;231;2;18.0;79005315.0;308614.0;131.0;10.0;7;-53.89;19.39;-82.47;-16.35;31.73;274.91;2.902894e-06;183119.0;no;yes;2.0;;10.0;17314,17352,17357,17386,17430,17451,17466;773000000 # Meraní: 7
11.02.2025;08:28:35.001;1741674514;49.028786;21.507670;180.36;53.14;69.94;16;9360;773000000;45;231;2;18.0;79005315.0;308614.0;131.0;10.0;7;-61.1;18.24;-85.21;-17.14;23.02;276.16;2.428441e-06;182296.0;no;yes;2.0;;10.0;17171,17177,17204,17248,17268,17281;773000000 # Meraní: 6
11.02.2025;08:28:31.021;1741674511;49.028747;21.506304;181.62;52.67;69.47;16;9360;773000000;45;231;2;18.0;79005315.0;308614.0;131.0;10.0;7;-61.1;18.43;-86.28;-17.14;23.02;276.16;2.428441e-06;182296.0;no;yes;2.0;;10.0;17081,17095,17135;773000000 # Meraní: 3
11.02.2025;08:28:27.085;1741674507;49.027849;21.506364;183.39;51.34;69.48;16;9360;773000000;45;231;2;18.0;79005315.0;308614.0;131.0;10.0;7;-63.14;16.64;-88.51;-17.37;18.74;276.17;2.339098e-06;181902.0;no;yes;2.0;;10.0;16983,17012,17059;773000000 # Meraní: 3
11.02.2025;08:28:19.025;1741674499;49.027810;21.504997;185.47;51.91;63.05;16;9360;773000000;45;231;2;18.0;79005315.0;308614.0;131.0;10.0;7;-57.39;16.74;-84.73;-19.21;0.42;277.83;1.759224e-06;180679.0;no;yes;2.0;;10.0;16784,16796,16822,16863,16886,16901,16934,16977;773000000 # Meraní: 8
11.02.2025;08:28:13.627;1741674493;49.027770;21.503631;187.92;52.85;57.63;16;9360;773000000;45;231;2;18.0;79005315.0;308614.0;131.0;10.0;7;-56.78;14.27;-84.01;-17.01;-18.53;277.17;1.872805e-06;180268.0;no;yes;2.0;;10.0;16670,16693,16710,16746;773000000 # Meraní: 4
11.02.2025;08:28:12.018;1741674492;49.026872;21.503691;188.48;52.63;59.37;16;9360;773000000;45;231;2;18.0;79005315.0;308614.0;131.0;10.0;7;-56.78;13.71;-82.23;-17.01;-18.53;277.17;1.872805e-06;180268.0;no;yes;2.0;;10.0;16622;773000000 # Meraní: 1
11.02.2025;08:28:05.729;1741674485;49.026833;21.502324;192.7;53.5;97.26;16;9360;773000000;45;231;2;18.0;79005315.0;308614.0;131.0;10.0;7;-52.79;8.90;-80.96;-17.68;-43.67;278.51;1.866717e-06;179464.0;no;yes;2.0;;10.0;16456,16479,16495,16543,16583,16590;773000000 # Meraní: 6
11.02.2025;08:32:53.805;1741674773;49.003817;21.547624;190.62;61.88;124.01;16;6200;796000000;50;231;2;18.0;79016119.0;308656.0;183.0;10.0;7;-67.38;3.26;-88.54;-20.51;-7.97;279.9;4.497422e-06;208574.0;no;no;2.0;;10.0;25810,25844,25915,25990,25995,26061;796000000 # Meraní: 6
11.02.2025;08:32:45.583;1741674765;49.004677;21.546200;191.58;60.66;124.15;16;6200;796000000;50;231;2;18.0;79016119.0;308656.0;183.0;10.0;7;-69.64;4.49;-97.24;-19.2;-13.71;280.64;4.518919e-06;207377.0;no;no;2.0;;10.0;25388,25429,25461,25528,25609,25615;796000000 # Meraní: 6
11.02.2025;08:32:50.991;1741674770;49.003779;21.546258;190.76;62.24;123.41;16;6200;796000000;50;231;2;18.0;79016119.0;308656.0;183.0;10.0;7;-70.57;5.02;-98.59;-19.37;-8.4;278.84;4.484297e-06;208143.0;no;no;2.0;;10.0;25671,25755;796000000 # Meraní: 2
11.02.2025;08:32:38.495;1741674758;49.005537;21.544776;192.24;56.38;123.15;16;6200;796000000;50;231;2;18.0;79016119.0;308656.0;183.0;10.0;7;-55.16;7.70;-78.95;-15.51;-18.43;279.46;4.616278e-06;206942.0;no;no;2.0;;10.0;25114;796000000 # Meraní: 1
11.02.2025;08:32:40.655;1741674760;49.004639;21.544834;192.1;58.0;123.54;16;6200;796000000;50;231;2;18.0;79016119.0;308656.0;183.0;10.0;7;-55.16;6.75;-88.43;-15.51;-18.43;279.46;4.616278e-06;206942.0;no;no;2.0;;10.0;25161,25217,25234,25303;796000000 # Meraní: 4
11.02.2025;08:32:32.201;1741674752;49.005499;21.543410;191.56;56.05;123.01;16;6200;796000000;50;231;2;18.0;79016119.0;308656.0;183.0;10.0;7;-54.08;8.32;-77.69;-15.57;-25.88;280.57;4.713881e-06;206106.0;no;no;2.0;;10.0;24904,24945,24949,25001,25050,25078;796000000 # Meraní: 6
11.02.2025;08:32:23.486;1741674743;49.006358;21.541986;189.27;55.87;124.62;16;6200;796000000;50;231;2;18.0;79016119.0;308656.0;183.0;10.0;7;-53.35;10.79;-81.25;-15.07;-33.37;279.77;4.865278e-06;205225.0;no;no;2.0;;10.0;24654,24700,24702,24755,24809;796000000 # Meraní: 5
11.02.2025;08:32:29.118;1741674749;49.005460;21.542044;190.75;56.63;123.72;16;6200;796000000;50;231;2;18.0;79016119.0;308656.0;183.0;10.0;7;-54.08;9.66;-78.79;-15.57;-25.88;280.57;4.713881e-06;206106.0;no;no;2.0;;10.0;24832,24853;796000000 # Meraní: 2
11.02.2025;08:32:15.044;1741674734;49.007218;21.540562;188.89;55.84;125.28;16;6200;796000000;50;231;2;18.0;79016119.0;308656.0;183.0;10.0;7;-58.8;10.97;-80.07;-16.05;-43.19;279.17;4.995547e-06;204365.0;no;no;2.0;;10.0;24407,24454,24458,24512;796000000 # Meraní: 4
11.02.2025;08:32:19.831;1741674739;49.006320;21.540620;188.9;55.22;124.19;16;6200;796000000;50;231;2;18.0;79016119.0;308656.0;183.0;10.0;7;-53.29;11.24;-77.40;-15.22;-37.9;280.29;4.972535e-06;204812.0;no;no;2.0;;10.0;24558,24586,24607;796000000 # Meraní: 3
11.02.2025;08:32:05.112;1741674725;49.008078;21.539137;194.09;51.88;153.8;16;9360;773000000;50;231;2;18.0;79016069.0;308656.0;133.0;10.0;7;-59.77;9.30;-80.45;-15.75;-54.46;278.25;5.493216e-06;203278.0;no;no;2.0;;10.0;24156,24167,24193;773000000 # Meraní: 3
11.02.2025;08:32:09.691;1741674729;49.007180;21.539196;192.08;53.86;139.94;16;6200;796000000;50;231;2;18.0;79016119.0;308656.0;183.0;10.0;7;-59.22;10.55;-83.13;-16.66;-46.08;279.22;5.140896e-06;203958.0;no;no;2.0;;10.0;24275,24315,24337,24362;796000000 # Meraní: 4
11.02.2025;08:31:42.401;1741674702;49.010735;21.537595;188.83;74.52;159.59;16;9360;773000000;50;231;2;18.0;79016069.0;308656.0;133.0;10.0;7;-61.78;13.16;-84.54;-16.41;-72.12;278.21;6.597029e-06;201122.0;no;no;2.0;;10.0;23491,23529,23544,23596;773000000 # Meraní: 4
11.02.2025;08:31:47.880;1741674707;49.009836;21.537654;191.97;61.88;160.38;16;9360;773000000;50;231;2;18.0;79016069.0;308656.0;133.0;10.0;7;-59.1;13.92;-87.15;-15.38;-70.64;278.21;6.332776e-06;201553.0;no;no;2.0;;10.0;23673,23676,23705,23770,23816,23820;773000000 # Meraní: 6
11.02.2025;08:31:54.205;1741674714;49.008938;21.537713;194.96;57.35;160.1;16;6200;796000000;50;231;2;18.0;79016119.0;308656.0;183.0;10.0;7;-64.24;15.61;-81.33;-17.0;-64.83;277.25;5.880516e-06;202211.0;no;no;2.0;;10.0;23862,23885,23909,23954,24002,24005,24052;796000000 # Meraní: 7
11.02.2025;08:32:02.706;1741674722;49.008039;21.537771;195.38;51.73;157.94;16;6200;796000000;50;231;2;18.0;79016119.0;308656.0;183.0;10.0;7;-58.4;13.90;-81.68;-15.42;-55.64;277.58;5.544219e-06;203086.0;no;no;2.0;;10.0;24097;796000000 # Meraní: 1
11.02.2025;08:31:27.063;1741674687;49.014290;21.535994;176.74;82.01;159.93;16;9360;773000000;50;231;2;18.0;79016069.0;308656.0;133.0;10.0;7;-62.92;8.69;-86.51;-16.25;-71.07;279.13;7.525761e-06;199900.0;no;no;2.0;;10.0;22935,22956;773000000 # Meraní: 2
11.02.2025;08:31:29.052;1741674688;49.013391;21.536053;177.41;82.01;159.93;16;9360;773000000;50;231;2;18.0;79016069.0;308656.0;133.0;10.0;7;-62.92;8.97;-85.90;-16.25;-71.07;279.13;7.525761e-06;199900.0;no;no;2.0;;10.0;23006,23064,23076;773000000 # Meraní: 3
11.02.2025;08:31:32.393;1741674692;49.012493;21.536112;180.08;82.08;159.86;16;9360;773000000;50;231;2;18.0;79016069.0;308656.0;133.0;10.0;7;-61.47;9.62;-88.06;-15.57;-72.53;279.01;7.189008e-06;200307.0;no;no;2.0;;10.0;23114,23179,23217,23246;773000000 # Meraní: 4
11.02.2025;08:31:37.424;1741674697;49.011594;21.536171;183.89;81.83;160.03;16;6200;796000000;50;231;2;18.0;79016119.0;308656.0;183.0;10.0;7;-64.3;10.72;-87.27;-15.25;-71.78;278.66;6.646507e-06;200936.0;no;no;2.0;;10.0;23314,23348,23407,23468,23473;796000000 # Meraní: 5
11.02.2025;08:31:13.450;1741674673;49.016946;21.534452;177.39;81.36;160.0;16;6200;796000000;50;231;2;18.0;79016119.0;308656.0;183.0;10.0;7;-69.2;4.40;-94.03;-17.17;-72.89;278.85;8.438878e-06;198455.0;no;no;2.0;;10.0;22531;796000000 # Meraní: 1
11.02.2025;08:31:14.300;1741674674;49.016048;21.534511;177.43;81.29;160.12;16;9360;773000000;50;231;2;18.0;79016069.0;308656.0;133.0;10.0;7;-64.91;10.81;-89.81;-17.59;-70.57;278.07;8.758306e-06;198221.0;no;no;2.0;;10.0;22543,22556,22590,22649,22684;773000000 # Meraní: 5
11.02.2025;08:31:19.398;1741674679;49.015149;21.534570;175.32;81.47;160.09;16;9360;773000000;50;231;2;18.0;79016069.0;308656.0;133.0;10.0;7;-67.12;8.71;-90.77;-16.62;-70.33;278.72;8.059901e-06;199052.0;no;no;2.0;;10.0;22700,22750,22804,22817;773000000 # Meraní: 4
11.02.2025;08:31:24.170;1741674684;49.014251;21.534629;175.32;82.26;159.9;16;9360;773000000;50;231;2;18.0;79016069.0;308656.0;133.0;10.0;7;-64.68;10.60;-90.12;-17.92;-72.9;279.49;7.779506e-06;199486.0;no;no;2.0;;10.0;22848,22907;773000000 # Meraní: 2
11.02.2025;08:30:58.469;1741674658;49.019603;21.532910;176.43;80.1;159.42;16;9360;773000000;50;231;2;18.0;79016069.0;308656.0;133.0;10.0;7;-69.07;3.51;-92.64;-17.42;-68.89;279.75;9.647734e-06;196904.0;no;no;2.0;;10.0;22031;773000000 # Meraní: 1
11.02.2025;08:31:00.240;1741674659;49.018704;21.532969;176.45;79.72;;16;9360;773000000;50;231;2;18.0;79016069.0;308656.0;133.0;10.0;7;-69.07;7.52;-86.56;-17.42;-68.89;279.75;9.647734e-06;196904.0;no;no;2.0;;10.0;22113,22148,22175,22226;773000000 # Meraní: 4
11.02.2025;08:31:05.671;1741674665;49.017806;21.533027;176.04;80.86;160.64;16;9360;773000000;50;231;2;18.0;79016069.0;308656.0;133.0;10.0;7;-61.48;10.27;-83.64;-15.83;-69.21;278.95;9.389754e-06;197340.0;no;no;2.0;;10.0;22282,22295,22328,22389;773000000 # Meraní: 4
11.02.2025;08:31:10.278;1741674670;49.016908;21.533086;176.76;81.79;159.79;16;9360;773000000;50;231;2;18.0;79016069.0;308656.0;133.0;10.0;7;-64.91;10.97;-91.43;-17.59;-70.57;278.07;8.758306e-06;198221.0;no;no;2.0;;10.0;22416,22432,22484;773000000 # Meraní: 3
11.02.2025;08:30:41.618;1741674641;49.022259;21.531367;176.27;74.12;163.38;16;9360;773000000;50;231;2;18.0;79016069.0;308656.0;133.0;10.0;7;-68.19;1.54;-92.53;-21.06;-63.28;294.79;1.0906193e-05;195219.0;no;no;2.0;;10.0;21276,21371,21420,21448;773000000 # Meraní: 4
11.02.2025;08:30:46.740;1741674646;49.021361;21.531426;176.2;74.48;164.25;16;9360;773000000;50;231;2;18.0;79016069.0;308656.0;133.0;10.0;7;-65.1;4.62;-90.02;-19.13;-68.1;288.14;1.0565534e-05;195678.0;no;no;2.0;;10.0;21515,21587,21612,21655;773000000 # Meraní: 4
11.02.2025;08:30:51.651;1741674651;49.020462;21.531485;175.67;79.2;160.01;16;9360;773000000;50;231;2;18.0;79016069.0;308656.0;133.0;10.0;7;-62.95;6.52;-89.36;-17.32;-66.93;282.86;1.0284499e-05;196090.0;no;no;2.0;;10.0;21737,21779,21804,21880;773000000 # Meraní: 4
11.02.2025;08:30:56.949;1741674656;49.019564;21.531544;175.99;80.39;160.03;16;9360;773000000;50;231;2;18.0;79016069.0;308656.0;133.0;10.0;7;-65.87;4.87;-91.02;-16.46;-67.01;280.6;1.0025153e-05;196489.0;no;no;2.0;;10.0;21964,21983;773000000 # Meraní: 2
11.02.2025;08:30:32.050;1741674631;49.024017;21.529883;180.06;73.4;163.65;16;9360;773000000;50;231;2;18.0;79016069.0;308656.0;133.0;10.0;7;-69.74;6.95;-95.65;-17.9;-59.53;329.96;1.1731832e-05;194021.0;no;no;2.0;;10.0;20856,20876,20907,21005;773000000 # Meraní: 4
11.02.2025;08:30:36.197;1741674636;49.023119;21.529942;177.66;73.04;163.69;16;9360;773000000;50;231;2;18.0;79016069.0;308656.0;133.0;10.0;7;-66.08;4.56;-93.11;-18.82;-64.16;303.79;1.1177165e-05;194813.0;no;no;2.0;;10.0;21031,21055,21122,21209,21234;773000000 # Meraní: 5
11.02.2025;08:29:39.277;1741674579;49.030972;21.521214;178.72;75.31;125.62;16;9360;773000000;50;231;2;18.0;79016069.0;308656.0;133.0;10.0;7;-65.31;5.99;-89.69;-16.9;-32.19;983.84;1.4489704e-05;188901.0;no;no;2.0;;10.0;18638,18712,18724,18769;773000000 # Meraní: 4
11.02.2025;08:29:43.656;1741674583;49.030073;21.521274;178.76;73.33;125.52;16;6200;796000000;50;231;2;18.0;79016119.0;308656.0;183.0;10.0;7;-66.24;2.69;-94.41;-18.16;-53.82;981.19;1.4362328e-05;189146.0;no;no;2.0;;10.0;18822,18828;796000000 # Meraní: 2
11.02.2025;08:29:34.905;1741674574;49.031831;21.519789;178.84;71.78;113.76;16;6200;796000000;50;231;2;18.0;79016119.0;308656.0;183.0;;7;-76.35;-5.95;-96.02;-18.52;21.01;2111.11;1.4639714e-05;188684.0;no;no;;;10.0;18494;796000000 # Meraní: 1
11.02.2025;08:29:35.538;1741674575;49.030933;21.519848;178.64;72.97;118.26;16;9360;773000000;50;231;2;18.0;79016069.0;308656.0;133.0;10.0;7;-75.61;3.07;-92.44;-19.25;19.58;2111.11;1.4753776e-05;188441.0;no;no;2.0;;10.0;18511,18550,18573;773000000 # Meraní: 3
11.02.2025;08:27:58.376;1741674478;49.027692;21.500899;195.12;56.74;117.15;16;6200;796000000;53;231;2;18.0;79005367.0;308614.0;183.0;10.0;7;-52.19;15.52;-75.53;-15.91;-48.85;286.54;2.030836e-06;178820.0;no;yes;;;10.0;16272;796000000 # Meraní: 1
11.02.2025;08:28:00.349;1741674480;49.026794;21.500958;194.78;55.66;115.97;16;6200;796000000;53;231;2;18.0;79005367.0;308614.0;183.0;10.0;7;-52.19;20.36;-76.68;-15.91;-48.85;286.54;2.030836e-06;178820.0;no;yes;;;10.0;16319,16340,16357,16398,16434,16444;796000000 # Meraní: 6
11.02.2025;08:27:51.696;1741674471;49.027653;21.499533;195.33;59.87;120.99;16;6200;796000000;53;231;2;18.0;79005367.0;308614.0;183.0;10.0;7;-67.29;13.96;-88.89;-17.43;-58.19;299.91;2.33727e-06;177999.0;no;yes;;;10.0;16111,16134,16150,16190,16235,16237;796000000 # Meraní: 6
11.02.2025;08:27:43.777;1741674463;49.028513;21.498107;196.69;67.72;127.32;16;9360;773000000;53;231;2;18.0;79005317.0;308614.0;133.0;10.0;7;-57.45;4.25;-82.84;-18.88;-65.76;317.21;2.676609e-06;177386.0;no;yes;;;10.0;15900,15948,15955,15985;773000000 # Meraní: 4
11.02.2025;08:27:48.708;1741674468;49.027614;21.498166;195.67;62.89;125.78;16;9360;773000000;53;231;2;18.0;79005317.0;308614.0;133.0;10.0;7;-58.45;3.91;-89.03;-17.96;-62.84;305.61;2.45023e-06;177777.0;no;yes;;;10.0;16037,16063;773000000 # Meraní: 2
11.02.2025;08:27:36.698;1741674456;49.029372;21.496681;198.19;75.1;139.81;16;6200;796000000;53;231;2;18.0;79005367.0;308614.0;183.0;10.0;7;-59.73;16.28;-85.63;-16.38;-63.29;346.2;3.025865e-06;176783.0;no;yes;;;10.0;15717;796000000 # Meraní: 1
11.02.2025;08:27:39.218;1741674459;49.028473;21.496741;197.52;71.78;134.65;16;9360;773000000;53;231;2;18.0;79005317.0;308614.0;133.0;10.0;7;-60.54;5.34;-83.88;-17.43;-65.05;333.59;2.887857e-06;176986.0;no;yes;;;10.0;15768,15814,15844,15860;773000000 # Meraní: 4
11.02.2025;08:27:29.149;1741674449;49.030231;21.495256;202.78;77.69;139.88;16;9360;773000000;53;231;2;18.0;79005317.0;308614.0;133.0;10.0;7;-58.07;3.19;-83.23;-16.97;-89.0;410.48;3.819077e-06;175703.0;no;yes;;;10.0;15516,15522,15554,15599;773000000 # Meraní: 4
11.02.2025;08:27:33.844;1741674453;49.029333;21.495315;199.61;77.0;140.84;16;6200;796000000;53;231;2;18.0;79005367.0;308614.0;183.0;10.0;7;-62.92;7.24;-86.18;-17.63;-64.67;377.65;3.341423e-06;176362.0;no;yes;;;10.0;15629,15677,15699;796000000 # Meraní: 3
11.02.2025;08:27:20.825;1741674440;49.031090;21.493830;208.95;59.54;111.1;16;9360;773000000;53;231;2;18.0;79005317.0;308614.0;133.0;10.0;7;-73.54;3.23;-85.12;-21.62;-103.57;389.65;4.257193e-06;174893.0;no;yes;;;10.0;15249,15259,15300,15356,15399,15429,15467;773000000 # Meraní: 7
11.02.2025;08:27:27.258;1741674447;49.030192;21.493889;204.57;75.56;140.68;16;6200;796000000;53;231;2;18.0;79005367.0;308614.0;183.0;10.0;7;-64.57;6.07;-88.39;-17.57;-60.53;419.65;3.626285e-06;175920.0;no;yes;;;10.0;15480;796000000 # Meraní: 1
11.02.2025;08:25:49.272;1741674349;49.033937;21.467631;227.84;84.06;113.09;16;9360;773000000;53;231;2;18.0;79005317.0;308614.0;133.0;10.0;7;-67.55;2.22;-92.37;-18.03;-67.05;294.62;9.781198e-06;166014.0;no;yes;2.0;;10.0;11364,11432,11501,11512;773000000 # Meraní: 4
11.02.2025;08:25:44.546;1741674344;49.034796;21.466205;229.54;75.92;113.05;16;9360;773000000;53;231;2;18.0;79005317.0;308614.0;133.0;10.0;7;-67.47;1.20;-92.29;-18.87;-61.99;307.73;1.0157516e-05;165530.0;no;yes;2.0;;10.0;11190,11283,11329;773000000 # Meraní: 3
11.02.2025;08:42:37.703;1741675357;48.918195;21.607824;140.11;63.83;134.02;16;6200;796000000;68;231;2;18.0;39447735.0;154092.0;183.0;10.0;7;-57.27;5.34;-79.29;-16.31;-1.43;275.91;8.116628e-06;266647.0;no;yes;2.0;;10.0;44239,44319,44327,44414,44494,44519,44579;796000000 # Meraní: 7
11.02.2025;08:42:20.388;1741675340;48.920815;21.604925;138.72;58.25;133.81;16;6200;796000000;68;231;2;18.0;39447735.0;154092.0;183.0;10.0;7;-59.63;3.34;-85.35;-18.02;-2.66;271.43;8.0994e-06;264977.0;no;yes;2.0;;10.0;43400;796000000 # Meraní: 1
11.02.2025;08:42:11.608;1741675331;48.921676;21.603505;138.46;57.53;133.36;16;9360;773000000;68;231;2;18.0;39447685.0;154092.0;133.0;10.0;7;-59.32;2.69;-83.89;-18.08;3.67;271.24;8.184126e-06;264353.0;no;yes;2.0;;10.0;42973;773000000 # Meraní: 1
11.02.2025;08:42:12.265;1741675332;48.920777;21.603562;138.47;58.75;132.75;16;9360;773000000;68;231;2;18.0;39447685.0;154092.0;133.0;10.0;7;-59.32;1.55;-87.60;-18.08;3.67;271.24;8.184126e-06;264353.0;no;yes;2.0;;10.0;42997,43060,43156,43176,43223,43318,43358;773000000 # Meraní: 7
11.02.2025;08:41:55.355;1741675315;48.923435;21.602026;137.5;52.74;167.35;16;6200;796000000;68;231;2;18.0;39447735.0;154092.0;183.0;10.0;7;-68.84;10.67;-93.48;-16.8;1.75;270.98;8.034147e-06;262473.0;no;yes;2.0;;10.0;42417,42476;796000000 # Meraní: 2
11.02.2025;08:41:58.226;1741675318;48.922536;21.602084;137.25;53.32;163.03;16;9360;773000000;68;231;2;18.0;39447685.0;154092.0;133.0;10.0;7;-71.59;12.27;-94.46;-16.66;8.07;271.18;8.035434e-06;262650.0;no;yes;2.0;;10.0;42519,42529,42565,42618,42644,42666;773000000 # Meraní: 6
11.02.2025;08:42:04.434;1741675324;48.921638;21.602141;137.96;51.62;154.47;16;9360;773000000;68;231;2;18.0;39447685.0;154092.0;133.0;10.0;7;-65.43;6.57;-90.12;-18.98;8.23;271.66;8.193685e-06;263446.0;no;yes;2.0;;10.0;42723,42791,42797,42848,42925;773000000 # Meraní: 5
11.02.2025;08:41:34.964;1741675294;48.926092;21.600490;143.19;55.08;141.08;16;9360;773000000;68;231;2;18.0;39447685.0;154092.0;133.0;10.0;7;-67.0;11.23;-92.49;-17.76;-22.5;268.19;7.988266e-06;260315.0;no;yes;2.0;;10.0;41666;773000000 # Meraní: 1
11.02.2025;08:41:35.254;1741675295;48.925194;21.600548;142.72;55.26;143.5;16;6200;796000000;68;231;2;18.0;39447735.0;154092.0;183.0;10.0;7;-60.79;11.36;-86.86;-15.56;-19.71;268.35;7.9643e-06;260515.0;no;yes;2.0;;10.0;41686,41741,41754,41778,41845,41901,41913;796000000 # Meraní: 7
11.02.2025;08:41:43.305;1741675303;48.924295;21.600605;140.75;54.5;158.14;16;6200;796000000;68;231;2;18.0;39447735.0;154092.0;183.0;10.0;7;-61.26;10.22;-89.74;-15.82;-14.44;270.62;7.907384e-06;261316.0;no;yes;2.0;;10.0;41976,42043,42056,42088,42159,42207,42212;796000000 # Meraní: 7
11.02.2025;08:41:50.903;1741675310;48.923397;21.600663;138.5;52.92;167.67;16;9360;773000000;68;231;2;18.0;39447685.0;154092.0;133.0;10.0;7;-66.29;17.01;-88.66;-15.45;-7.54;271.71;7.964744e-06;261912.0;no;yes;2.0;;10.0;42258,42265,42304,42364;773000000 # Meraní: 4
11.02.2025;08:41:27.452;1741675287;48.926054;21.599127;144.29;53.75;131.36;16;6200;796000000;68;231;2;18.0;39447735.0;154092.0;183.0;10.0;7;-69.69;12.13;-89.71;-19.72;-10.41;268.69;7.974591e-06;259717.0;no;yes;2.0;;10.0;41418,41470,41484,41517,41561,41624,41631;796000000 # Meraní: 7
11.02.2025;08:41:12.811;1741675272;48.927813;21.597648;148.21;50.33;147.42;16;6200;796000000;68;231;2;18.0;39447735.0;154092.0;183.0;10.0;7;-63.95;13.88;-86.20;-15.87;-17.43;270.57;8.355732e-06;258144.0;no;yes;2.0;;10.0;40895,40903,40942,40990,41066;796000000 # Meraní: 5
11.02.2025;08:41:17.494;1741675277;48.926915;21.597706;147.74;51.59;147.64;16;6200;796000000;68;231;2;18.0;39447735.0;154092.0;183.0;10.0;7;-59.97;15.10;-85.66;-13.17;-13.22;269.69;8.244841e-06;258894.0;no;yes;2.0;;10.0;41070,41115,41198,41208,41253,41314;796000000 # Meraní: 6
11.02.2025;08:40:58.301;1741675258;48.929572;21.596169;147.49;51.34;146.53;16;6200;796000000;68;231;2;18.0;39447735.0;154092.0;183.0;10.0;7;-63.55;12.99;-88.14;-16.64;-25.22;272.4;8.462201e-06;257022.0;no;yes;2.0;;10.0;40438,40461,40509;796000000 # Meraní: 3
11.02.2025;08:41:02.104;1741675261;48.928674;21.596227;147.95;50.04;147.1;16;6200;796000000;68;231;2;18.0;39447735.0;154092.0;183.0;10.0;7;-62.49;12.36;-90.68;-17.75;-20.83;271.32;8.389312e-06;257403.0;no;yes;2.0;;10.0;40567,40572,40618,40666,40677,40703,40752;796000000 # Meraní: 7
